snapshot,scenario,objective_value,max_line_violation,total_line_violation,n_violated_lines,any_line_violated,total_constraint_violation,max_constraint_violation
2013-01-02 06:00:00,max_generation,1078283.5251186076,0.0,0.0,0,False,1.1253607434501922,1.0
2013-01-02 06:00:00,balanced_midpoint,1199660.9905573535,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 07:00:00,random_balanced,1261186.268372905,0.0,0.0,0,False,1.0248353543671944,1.0
2013-01-02 07:00:00,random_extreme,1220790.748118752,0.0,0.0,0,False,1.0902109442297407,1.0
2013-01-02 07:00:00,min_generation,1394051.1844441069,0.0,0.0,0,False,1.0,1.0
2013-01-02 07:00:00,max_generation,1124311.861685112,0.0,0.0,0,False,1.1177345882473186,1.0
2013-01-02 07:00:00,balanced_midpoint,1259181.5230646094,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 08:00:00,random_balanced,1269771.9649515878,0.0,0.0,0,False,1.0135286039440612,1.0
2013-01-02 08:00:00,random_extreme,1346998.0809063858,0.0,0.0,0,False,0.11461796795724613,0.11461796795724613
2013-01-02 08:00:00,min_generation,1417714.7718501787,0.0,0.0,0,False,1.0,1.0
2013-01-02 08:00:00,max_generation,1127862.3552546033,0.0,0.0,0,False,1.1143456350311298,1.0
2013-01-02 08:00:00,balanced_midpoint,1272788.5635523908,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 09:00:00,random_balanced,1277326.7281832334,0.0,0.0,0,False,1.0343408881737484,1.0
2013-01-02 09:00:00,random_extreme,1365469.2378772073,0.0,0.0,0,False,1.087638724410708,1.0
2013-01-02 09:00:00,min_generation,1433510.1117389207,0.0,0.0,0,False,1.0,1.0
2013-01-02 09:00:00,max_generation,1132833.2526693016,0.0,0.0,0,False,1.1205909929292264,1.0
2013-01-02 09:00:00,balanced_midpoint,1283171.6822041117,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 10:00:00,random_balanced,1295655.603063219,0.0,0.0,0,False,1.0001426345821849,1.0
2013-01-02 10:00:00,random_extreme,1316870.9442733815,0.0,0.0,0,False,0.09021094422974064,0.09021094422974064
2013-01-02 10:00:00,min_generation,1451378.9821619925,0.0,0.0,0,False,1.0,1.0
2013-01-02 10:00:00,max_generation,1148893.4343879805,0.0,0.0,0,False,1.0300952266620584,1.0
2013-01-02 10:00:00,balanced_midpoint,1300136.2082749864,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 11:00:00,random_balanced,1295038.850761891,0.0,0.0,0,False,1.030019622423117,1.0
2013-01-02 11:00:00,random_extreme,1246629.6432192812,0.0,0.0,0,False,0.09021094422974067,0.09021094422974067
2013-01-02 11:00:00,min_generation,1454298.8578170442,0.0,0.0,0,False,1.0,1.0
2013-01-02 11:00:00,max_generation,1153052.4890758381,0.0,0.0,0,False,1.1285804097223646,1.0
2013-01-02 11:00:00,balanced_midpoint,1303675.673446441,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 12:00:00,random_balanced,1299351.6405989118,0.0,0.0,0,False,1.014240827881834,1.0
2013-01-02 12:00:00,random_extreme,1350144.5419024734,0.0,0.0,0,False,0.2975799653232654,0.21210443817688454
2013-01-02 12:00:00,min_generation,1446267.285806748,0.0,0.0,0,False,1.0,1.0
2013-01-02 12:00:00,max_generation,1143457.5755176551,0.0,0.0,0,False,1.1511059438130475,1.0
2013-01-02 12:00:00,balanced_midpoint,1294862.4306622017,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 13:00:00,random_balanced,1294494.0122553231,0.0,0.0,0,False,1.008667170473927,1.0
2013-01-02 13:00:00,random_extreme,1229140.7987488322,0.0,0.0,0,False,0.09021094422974064,0.09021094422974064
2013-01-02 13:00:00,min_generation,1437989.9764848838,0.0,0.0,0,False,1.0,1.0
2013-01-02 13:00:00,max_generation,1141648.8247699235,0.0,0.0,0,False,1.1407927289429187,1.0
2013-01-02 13:00:00,balanced_midpoint,1289819.4006274035,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 14:00:00,random_balanced,1276942.4808557546,0.0,0.0,0,False,1.0091083049364604,1.0
2013-01-02 14:00:00,random_extreme,1352922.0359305593,0.0,0.0,0,False,0.121556362729592,0.121556362729592
2013-01-02 14:00:00,min_generation,1432105.9414197924,0.0,0.0,0,False,1.0,1.0
2013-01-02 14:00:00,max_generation,1145308.9233358947,0.0,0.0,0,False,1.1545086312481105,1.0
2013-01-02 14:00:00,balanced_midpoint,1288707.4323778437,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 15:00:00,random_balanced,1281468.086028446,0.0,0.0,0,False,1.003256086366308,1.0
2013-01-02 15:00:00,random_extreme,1341224.6411539793,0.0,0.0,0,False,1.0,1.0
2013-01-02 15:00:00,min_generation,1415723.9543632981,0.0,0.0,0,False,1.0,1.0
2013-01-02 15:00:00,max_generation,1146591.822586604,0.0,0.0,0,False,1.1690246719588222,1.0
2013-01-02 15:00:00,balanced_midpoint,1281157.888474951,0.0,0.0,0,False,1.0042633293662298,1.0
2013-01-02 16:00:00,random_balanced,1316580.2099015317,0.0,0.0,0,False,1.0251064883374916,1.0
2013-01-02 16:00:00,random_extreme,1272985.9597547601,0.0,0.0,0,False,1.1190784980676658,1.0
2013-01-02 16:00:00,min_generation,1426660.8409295494,0.0,0.0,0,False,1.0,1.0
2013-01-02 16:00:00,max_generation,1182581.1727613434,0.0,0.0,0,False,1.1722060540867991,1.0
2013-01-02 16:00:00,balanced_midpoint,1304621.0068454465,0.0,0.0,0,False,1.0074447114942064,1.0
2013-01-02 17:00:00,random_balanced,1305478.6804572311,0.0,0.0,0,False,1.0364645048243448,1.0
2013-01-02 17:00:00,random_extreme,1387809.208521304,0.0,0.0,0,False,1.1390587958992928,1.0
2013-01-02 17:00:00,min_generation,1424877.1813473515,0.0,0.0,0,False,1.0,1.0
2013-01-02 17:00:00,max_generation,1200640.4679190537,0.0,0.0,0,False,1.1720110644178114,1.0
2013-01-02 17:00:00,balanced_midpoint,1312758.8246332025,0.0,0.0,0,False,1.0072497218252188,1.0
2013-01-02 18:00:00,random_balanced,1309677.935616074,0.0,0.0,0,False,1.036719648468227,1.0
2013-01-02 18:00:00,random_extreme,1392978.2981845047,0.0,0.0,0,False,0.7252778743111943,0.6350669300814537
2013-01-02 18:00:00,min_generation,1430716.7825430331,0.0,0.0,0,False,1.0,1.0
2013-01-02 18:00:00,max_generation,1208652.1810714495,0.0,0.0,0,False,1.1752513949142083,1.0
2013-01-02 18:00:00,balanced_midpoint,1319684.4818072414,0.0,0.0,0,False,1.0104900523216156,1.0
2013-01-02 19:00:00,random_balanced,1292981.161213771,0.0,0.0,0,False,1.0116781120719165,1.0
2013-01-02 19:00:00,random_extreme,1348852.506448293,0.0,0.0,0,False,0.2467479580105298,0.15653701378078913
2013-01-02 19:00:00,min_generation,1410230.9673719003,0.0,0.0,0,False,1.0,1.0
2013-01-02 19:00:00,max_generation,1187276.4739496342,0.0,0.0,0,False,1.177050928002332,1.0
2013-01-02 19:00:00,balanced_midpoint,1298753.7206607675,0.0,0.0,0,False,1.0122895854097396,1.0
2013-01-02 20:00:00,random_balanced,1243887.0071810952,0.0,0.0,0,False,1.0105749905123667,1.0
2013-01-02 20:00:00,random_extreme,1298622.9848957418,0.0,0.0,0,False,1.1190784980676658,1.0
2013-01-02 20:00:00,min_generation,1363692.3436273637,0.0,0.0,0,False,1.0,1.0
2013-01-02 20:00:00,max_generation,1142231.0735801377,0.0,0.0,0,False,1.1779165591056513,1.0
2013-01-02 20:00:00,balanced_midpoint,1252961.7086037504,0.0,0.0,0,False,1.0131552165130586,1.0
2013-01-02 21:00:00,random_balanced,1205217.4734986322,0.0,0.0,0,False,1.0022767411128979,1.0
2013-01-02 21:00:00,random_extreme,1273672.1268448697,0.0,0.0,0,False,1.0,1.0
2013-01-02 21:00:00,min_generation,1308329.7688871205,0.0,0.0,0,False,1.0,1.0
